procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 29481868 222188 31011768    0    0     0    12 4262 3922 50  0 50  0  0
 8  0      0 29477772 222188 31011772    0    0     0    64 4264 7181 50  0 50  0  0
 8  0      0 29477772 222196 31011772    0    0     0   136 4226 3440 50  0 50  0  0
 8  0      0 29465484 222196 31011780    0    0     0     0 4265 5314 50  0 50  0  0
 8  0      0 29465484 222204 31011780    0    0     0    32 4521 6552 50  0 50  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 29461388 222204 31011840    0    0     0    20 4537 6538 50  0 50  0  0
 8  0      0 29461136 222204 31011844    0    0     0     0 4329 3065 50  0 50  0  0
 8  0      0 29452944 222212 31011840    0    0     0    12 4275 3365 50  0 50  0  0
 8  0      0 29452188 222212 31011856    0    0     0    84 4275 3700 50  0 50  0  0
 8  0      0 29435048 222220 31011856    0    0     0    36 4581 9908 49  1 50  0  0
 8  0      0 29435048 222220 31011864    0    0     0     0 4120 4124 50  0 50  0  0
 8  0      0 29435048 222220 31011872    0    0     0   260 4368 6976 50  0 50  0  0
 8  0      0 29435048 222228 31011888    0    0     0    16 4359 5547 50  0 50  0  0
 8  0      0 29434796 222228 31011908    0    0     0    48 4244 4383 50  0 50  0  0
 8  0      0 29434796 222236 31011912    0    0     0    36 4365 4682 50  1 50  0  0
 8  0      0 29434796 222236 31011972    0    0     0     0 4337 4853 50  0 50  0  0
 8  0      0 29434796 222236 31011976    0    0     0     0 4605 5644 50  0 50  0  0
 8  0      0 29434796 222236 31011976    0    0     0     8 4275 2983 50  0 50  0  0
 8  0      0 29434796 222244 31011980    0    0     0    28 4454 3470 51  1 49  0  0
 8  0      0 29434796 222252 31012056    0    0     0   204 4590 6082 50  0 50  0  0
 8  0      0 29434544 222252 31012064    0    0     0     0 4578 4304 50  0 50  0  0
 8  0      0 29434544 222252 31012064    0    0     0     0 4441 4173 50  0 50  0  0
 8  0      0 29434544 222252 31012076    0    0     0     0 4563 4010 50  0 50  0  0
 8  0      0 29434544 222260 31012068    0    0     0    16 4583 6008 50  0 50  0  0
 8  0      0 29434544 222268 31012076    0    0     0   108 4638 4026 50  0 50  0  0
 8  0      0 29434292 222268 31012144    0    0     0     0 4521 3381 50  0 50  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 29434292 222268 31012148    0    0     0     0 4505 6296 50  0 50  0  0
 8  0      0 29430196 222268 31012148    0    0     0     0 4690 6357 50  0 50  0  0
 8  0      0 29429944 222276 31012168    0    0     0    20 4637 7850 50  0 50  0  0
 8  0      0 29429692 222284 31012176    0    0     0    36 4477 3985 50  0 50  0  0
 8  0      0 29429692 222284 31012192    0    0     0    44 4622 9207 50  0 50  0  0
 8  0      0 29429440 222284 31012196    0    0     0     0 4429 4520 50  0 50  0  0
 8  0      0 29425344 222284 31012196    0    0     0    28 4520 6382 50  0 50  0  0
 8  0      0 29417152 222292 31012200    0    0     0    12 4888 12424 49  1 50  0  0
 8  0      0 29416648 222300 31012204    0    0     0    32 10202 77572 48  2 50  0  0
 8  0      0 29408204 222300 31012268    0    0     0    92 4409 6194 50  0 50  0  0
 8  0      0 29408204 222300 31012272    0    0     0     0 4246 2965 50  0 50  0  0
 8  0      0 29408204 222300 31012280    0    0     0     0 4389 3484 50  0 50  0  0
 8  0      0 29408204 222308 31012276    0    0     0    12 4375 4747 51  0 49  0  0
 8  0      0 29407952 222316 31012356    0    0     0    36 4365 6095 50  0 50  0  0
 8  0      0 29407700 222316 31012356    0    0     0    24 4511 4938 50  0 50  0  0
 8  0      0 29407700 222316 31012368    0    0     0   112 4311 3078 50  0 50  0  0
 8  0      0 29407700 222324 31012360    0    0     0   340 4436 4396 50  0 50  0  0
 8  0      0 29409944 222336 31012396    0    0     0    80 5158 9356 50  0 50  0  0
 8  0      0 29409944 222344 31012388    0    0     0    32 4671 4792 50  0 50  0  0
 8  0      0 29409692 222344 31012460    0    0     0     0 4449 3767 50  0 50  0  0
 8  0      0 29409692 222344 31012464    0    0     0    96 4503 6384 50  0 50  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 29409692 222344 31012472    0    0     0   152 4634 4856 50  0 50  0  0
 8  0      0 29408948 222352 31012480    0    0     0    28 6325 20049 48  2 50  0  0
 8  0      0 29408948 222360 31012472    0    0     0    36 4692 5324 50  0 50  0  0
 8  0      0 29408948 222360 31012488    0    0     0     0 4514 3353 50  0 50  0  0
 8  0      0 29408444 222360 31012488    0    0     0     0 4525 4147 50  0 50  0  0
 8  0      0 29408192 222360 31012500    0    0     0    44 4733 8024 50  0 50  0  0
 8  0      0 29404096 222368 31012496    0    0     0    16 5041 15913 50  0 50  0  0
 8  0      0 29403844 222376 31012564    0    0     0    32 30659 189041 43  6 51  0  0
 8  0      0 29403844 222376 31012616    0    0     0     0 12598 60037 48  2 50  0  0
 8  0      0 29403844 222376 31012628    0    0     0     0 4834 7750 50  0 50  0  0
 8  0      0 29403844 222376 31012636    0    0     0    92 4808 6510 50  1 50  0  0
 8  0      0 29403592 222384 31012720    0    0     0    32 4924 9181 50  1 49  0  0
 8  0      0 29403592 222392 31012716    0    0     0    40 4581 7408 50  0 50  0  0
 8  0      0 29403340 222392 31012736    0    0     0     0 4462 4194 50  0 50  0  0
 8  0      0 29403340 222392 31012736    0    0     0     0 4408 3548 50  0 50  0  0
 8  0      0 29403340 222392 31012744    0    0     0     0 4583 8440 50  0 50  0  0
 8  0      0 29403340 222400 31012752    0    0     0   128 4548 6634 50  0 50  0  0
 8  0      0 29403088 222408 31012752    0    0     0   100 7075 34527 49  1 50  0  0
 8  0      0 29402836 222408 31012808    0    0     0     0 4317 5486 50  0 50  0  0
 8  0      0 29402836 222408 31012808    0    0     0     0 4711 12281 50  0 50  0  0
 8  0      0 29402836 222408 31012820    0    0     0     0 4285 4652 50  0 50  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 29402836 222416 31012812    0    0     0   108 4326 3254 50  0 50  0  0
 8  0      0 29402836 222424 31012820    0    0     0    36 5297 6905 48  2 50  0  0
 8  0      0 29402836 222424 31012836    0    0     0     0 99638 305303 37 11 52  0  0
 8  0      0 29402836 222424 31012844    0    0     0     0 170610 559739 29 18 53  0  0
 8  0      0 29402836 222424 31012844    0    0     0     0 179692 595740 29 18 53  0  0
 8  0      0 29402836 222424 31012868    0    0     0   288 171679 557134 29 18 53  0  0
 8  0      0 29402836 222432 31012876    0    0     0    64 156140 534169 31 15 53  0  0
 8  0      0 29402836 222440 31012920    0    0     0    44 170260 663644 31 16 54  0  0
 8  0      0 29402836 222440 31012932    0    0     0     0 139633 378380 36 12 52  0  0
 7  0      0 29402836 222440 31012936    0    0     0     0 158444 452386 33 14 53  0  0
 8  0      0 29402836 222440 31013012    0    0     0     0 195245 591663 30 18 53  0  0
 6  0      0 29402836 222448 31013012    0    0     0   196 195914 597368 29 18 54  0  0
 7  0      0 29402836 222448 31013024    0    0     0     0 196917 604884 30 17 54  0  0
 8  0      0 29402836 222448 31013024    0    0     0     0 197267 599928 29 18 53  0  0
 7  0      0 29402836 222448 31013032    0    0     0     0 195899 659002 27 20 53  0  0
 7  0      0 29402836 222448 31013032    0    0     0     0 192228 742131 23 23 54  0  0
 6  0      0 29402836 222456 31013036    0    0     0    16 185496 776040 22 23 55  0  0
 6  0      0 29402836 222456 31013076    0    0     0    56 168681 855373 18 27 55  0  0
 8  0      0 29402836 222456 31013096    0    0     0     0 177358 831389 19 26 55  0  0
 7  0      0 29402836 222456 31013108    0    0     0     0 197896 727294 24 22 54  0  0
 7  0      0 29402584 222456 31013132    0    0     0    64 196268 735340 23 23 54  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0      0 29402584 222464 31013124    0    0     0    36 194195 746757 22 23 54  0  0
 6  0      0 29402584 222464 31013144    0    0     0    76 186938 736077 23 23 54  0  0
 8  0      0 29402584 222472 31013144    0    0     0    24 191807 706609 26 21 54  0  0
 8  0      0 29402080 222472 31013152    0    0     0     0 177940 604708 28 19 53  0  0
 8  0      0 29401324 222472 31013160    0    0     0     0 51914 142656 42  8 51  0  0
 8  0      0 29401324 222480 31013168    0    0     0    36 102222 354736 36 12 52  0  0
 8  0      0 29401072 222480 31013216    0    0     0     0 113932 431135 36 12 52  0  0
 8  0      0 29401072 222480 31013224    0    0     0    92 44092 105345 41  9 51  0  0
 8  0      0 29400820 222488 31013224    0    0     0    16 73243 195178 39 10 51  0  0
 8  0      0 29400820 222488 31013300    0    0     0     0 48080 120847 42  8 50  0  0
 7  0      0 29400820 222496 31013296    0    0     0    56 64383 168514 39 10 51  0  0
 8  0      0 29400820 222496 31013320    0    0     0     0 191152 598931 28 19 54  0  0
 8  0      0 29400820 222496 31013320    0    0     0   116 139051 400412 35 12 52  0  0
 8  0      0 29400568 222504 31012924    0    0     0   276 120385 346059 36 13 52  0  0
 7  0      0 29400568 222504 31013116    0    0     0     0 199629 733347 24 22 54  0  0
 7  0      0 29400064 222512 31013108    0    0     0    44 185394 630682 29 18 54  0  0
 7  0      0 29399812 222512 31013168    0    0     0     0 158024 636580 30 16 54  0  0
 8  0      0 29399812 222512 31013172    0    0     0     0 151507 420103 33 15 52  0  0
 8  0      0 29399812 222520 31013168    0    0     0   120 167256 466748 32 15 52  0  0
 8  0      0 29399812 222520 31013184    0    0     0     0 132811 372934 35 13 52  0  0
 8  0      0 29399812 222528 31013184    0    0     0    36 150704 421769 33 15 52  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 29399812 222528 31013192    0    0     0    24 91559 247865 38 10 51  0  0
 7  0      0 29399056 222528 31013196    0    0     0     0 106672 309253 36 12 52  0  0
 8  0      0 29399056 222536 31013196    0    0     0    60 125420 352356 35 13 52  0  0
 8  0      0 29399056 222536 31013208    0    0     0     0 114321 322834 36 12 52  0  0
 7  0      0 29399056 222544 31013204    0    0     0    32 108561 386937 34 14 52  0  0
 7  0      0 29399056 222544 31013232    0    0     0     0 90169 371906 36 12 52  0  0
 7  0      0 29399056 222544 31013268    0    0     0     0 106947 292878 36 12 52  0  0
 5  0      0 29399056 222552 31013264    0    0     0    40 180528 533895 30 17 52  0  0
 9  0      0 29399056 222552 31013296    0    0     0    84 119355 335264 35 13 52  0  0
 8  0      0 29398804 222560 31013376    0    0     0    36 91795 247569 38 11 51  0  0
 8  0      0 29398804 222560 31013380    0    0     0     0 79024 211867 39 10 51  0  0
 7  0      0 29398804 222560 31013384    0    0     0     0 67085 168310 39 10 51  0  0
 8  0      0 29398552 222568 31013396    0    0     0   136 60887 158467 40  9 51  0  0
 7  0      0 29398552 222572 31013396    0    0     0   120 74706 204688 38 10 51  0  0
 8  0      0 29398552 222584 31013396    0    0     0    44 80851 276419 38 10 52  0  0
 8  0      0 29398300 222584 31013436    0    0     0     0 35087 152386 42  7 51  0  0
 8  0      0 29398048 222584 31013452    0    0     0     0 63507 166344 40 10 51  0  0
 7  0      0 29398048 222584 31013460    0    0     0     0 108099 287558 37 12 52  0  0
 7  0      0 29398048 222592 31013464    0    0     0    20 98699 263928 37 12 51  0  0
 7  0      0 29398048 222600 31013460    0    0     0   116 187602 579592 28 18 53  0  0
 8  0      0 29398048 222600 31013480    0    0     0     0 100892 287708 36 13 52  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 29397544 222600 31013480    0    0     0     0 91625 236741 38 11 51  0  0
 8  0      0 29397544 222600 31013512    0    0     0     0 60270 161295 41  8 51  0  0
 8  0      0 29397292 222600 31013512    0    0     0     0 35774 88497 42  8 50  0  0
 7  0      0 29397292 222616 31013504    0    0     0   148 76408 276114 38 11 51  0  0
 8  0      0 29397292 222616 31013564    0    0     0     0 102730 382977 36 11 53  0  0
 8  0      0 29397292 222616 31013572    0    0     0     0 42361 106788 42  7 51  0  0
 8  0      0 29397292 222616 31013572    0    0     0     0 59449 144387 41  8 51  0  0
 8  0      0 29397292 222616 31013584    0    0     0    36 56496 150178 41  9 51  0  0
 8  0      0 29397292 222624 31013576    0    0     0    36 67311 183941 41  9 50  0  0
 8  0      0 29397040 222628 31013644    0    0     0   128 41603 108596 44  6 50  0  0
 8  0      0 29397040 222636 31013664    0    0     0    16 18475 41830 46  4 50  0  0
 8  0      0 29397040 222636 31013664    0    0     0     0 7823 13349 48  2 50  0  0
 8  0      0 29397040 222636 31013676    0    0     0     0 17521 44016 47  3 50  0  0
 7  0      0 29397040 222648 31013664    0    0     0    48 29367 117413 44  5 51  0  0
 8  0      0 29397040 222648 31013736    0    0     0   112 47241 153713 42  7 51  0  0
 8  0      0 29397040 222648 31013740    0    0     0     0 21655 49968 44  6 50  0  0
 8  0      0 29397040 222656 31013736    0    0     0    20 11019 21632 47  3 50  0  0
 8  0      0 29397040 222656 31013772    0    0     0     0 11414 23968 47  3 50  0  0
 8  0      0 29397040 222664 31013772    0    0     0    40 7828 13743 48  2 50  0  0
 8  0      0 29397040 222664 31013784    0    0     0     8 34331 85803 43  7 50  0  0
 8  0      0 29397040 222664 31013788    0    0     0    44 14258 30714 46  3 50  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 29397040 222672 31013796    0    0     0    28 26334 65266 44  5 50  0  0
 8  0      0 29397040 222672 31013800    0    0     0     0 22196 52183 45  5 50  0  0
 8  0      0 29397040 222680 31013796    0    0     0   104 26499 123922 43  6 51  0  0
 8  0      0 29397040 222680 31013852    0    0     0     0 23636 148400 44  5 51  0  0
 7  0      0 29397040 222680 31013868    0    0     0     0 67343 170340 40  9 51  0  0
 8  0      0 29397040 222680 31013868    0    0     0    96 32193 81468 44  5 50  0  0
 8  0      0 29396788 222688 31013880    0    0     0    16 9104 18484 47  3 50  0  0
 8  0      0 29396788 222696 31013872    0    0     0    36 9520 19134 48  3 49  0  0
 8  0      0 29396788 222696 31013960    0    0     0     0 10021 18839 47  3 50  0  0
 8  0      0 29396788 222696 31013964    0    0     0     0 40485 103732 43  7 51  0  0
 8  0      0 29392692 222696 31013968    0    0     0   112 91689 251880 38 11 51  0  0
 7  0      0 29392692 222696 31013992    0    0     0     0 21924 57042 43  6 51  0  0
 6  0      0 29392440 222708 31014000    0    0     0    44 10268 53723 44  4 52  0  0
 8  0      0 29392440 222708 31014036    0    0     0     0 43933 198867 42  7 51  0  0
 8  0      0 29392440 222708 31014052    0    0     0     0 30591 77447 42  8 50  0  0
 8  0      0 29392440 222716 31014052    0    0     0    16 19085 45440 45  5 50  0  0
 9  0      0 29392440 222716 31014068    0    0     0    84 11806 25101 46  4 50  0  0
 8  0      0 29392440 222724 31014064    0    0     0    36 26221 63654 43  6 50  0  0
 8  0      0 29392440 222724 31014072    0    0     0     0 33147 86053 43  7 50  0  0
 8  0      0 29392440 222724 31014084    0    0     0    24 32566 80026 42  7 50  0  0
 8  0      0 29392440 222724 31014088    0    0     0     0 22230 51287 44  6 50  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 29392440 222724 31014096    0    0     0    48 46637 119513 42  7 51  0  0
 6  0      0 29392440 222740 31014088    0    0     0    44 67197 238001 39  9 51  0  0
 8  0      0 29392440 222740 31014152    0    0     0     0 93169 386975 37 11 53  0  0
 7  0      0 29392440 222740 31014156    0    0     0     0 74141 216621 40  9 51  0  0
 8  0      0 29392440 222740 31014160    0    0     0     0 65468 174036 40 10 51  0  0
 8  0      0 29392440 222740 31014184    0    0     0     0 9688 17091 48  2 50  0  0
 8  0      0 29392440 222756 31014240    0    0     0   140 7680 13649 48  3 49  0  0
 8  0      0 29392440 222756 31014260    0    0     0    32 6681 11632 48  2 50  0  0
 8  0      0 29392188 222756 31014268    0    0     0    64 9048 18191 48  2 50  0  0
 8  0      0 29392188 222756 31014272    0    0     0     0 21561 50418 44  5 50  0  0
 8  0      0 29392188 222756 31014280    0    0     0     0 47497 120407 41  8 51  0  0
 8  0      0 29392188 222776 31014284    0    0     0   176 15059 69685 47  3 50  0  0
 8  0      0 29392188 222776 31014336    0    0     0    76 26319 132948 43  6 51  0  0
 8  0      0 29392188 222776 31014344    0    0     0     0 10330 20391 46  5 50  0  0
 7  0      0 29391936 222776 31014352    0    0     0     0 38706 99745 43  6 51  0  0
 8  0      0 29391936 222776 31014356    0    0     0     0 104491 280239 37 12 51  0  0
 8  0      0 29391936 222792 31014348    0    0     0   144 55929 140133 40  9 51  0  0
 8  0      0 29391684 222792 31014368    0    0     0     0 24434 58219 43  6 50  0  0
 8  0      0 29391684 222792 31014368    0    0     0     0 37073 94709 41  9 50  0  0
 8  0      0 29391684 222792 31014372    0    0     0     0 9167 16199 46  4 50  0  0
 8  0      0 29391684 222792 31014396    0    0     0     0 15770 35714 45  5 50  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0      0 29391684 222808 31014388    0    0     0    72 26383 109345 42  7 51  0  0
 8  0      0 29391684 222808 31014428    0    0     0     0 32614 184714 43  6 51  0  0
 8  0      0 29391684 222808 31014460    0    0     0     4 9118 17050 48  2 50  0  0
 8  0      0 29391684 222808 31014464    0    0     0     0 21419 53144 44  6 50  0  0
 8  0      0 29391684 222808 31014468    0    0     0     0 29058 70666 44  6 50  0  0
 8  0      0 29391684 222824 31014468    0    0     0    48 11996 24273 47  4 49  0  0
 8  0      0 29391684 222824 31014544    0    0     0   160 31382 76229 42  8 50  0  0
 8  0      0 29391684 222824 31014556    0    0     0     0 14930 34029 45  5 50  0  0
 8  0      0 29391684 222824 31014556    0    0     0     0 10296 20348 46  4 50  0  0
 8  0      0 29391684 222824 31014568    0    0     0     0 18513 44248 44  6 50  0  0
 7  0      0 29391684 222844 31014572    0    0     0    60 109579 348010 36 12 52  0  0
 7  0      0 29391684 222844 31014624    0    0     0    88 91919 371459 37 11 52  0  0
 8  0      0 29391684 222844 31014628    0    0     0     0 79081 217414 39 10 51  0  0
 8  0      0 29391684 222844 31014632    0    0     0     0 97656 257077 38 11 51  0  0
 7  0      0 29391684 222844 31014656    0    0     0     0 114491 312730 36 12 52  0  0
 8  0      0 29391684 222860 31014648    0    0     0    52 84188 225305 38 11 51  0  0
 8  0      0 29391684 222860 31014672    0    0     0    64 129576 361094 35 14 52  0  0
 8  0      0 29391684 222860 31014680    0    0     0     0 117846 320460 37 11 52  0  0
 8  0      0 29391684 222860 31014680    0    0     0     0 31117 75646 43  6 50  0  0
 7  0      0 29391444 222860 31014684    0    0     0     0 98319 276011 37 11 52  0  0
 8  0      0 29391444 222868 31014684    0    0     0    36 100467 333738 36 11 54  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 29390940 222876 31014740    0    0     0    56 113952 462459 34 13 53  0  0
 8  0      0 29390688 222876 31014760    0    0     0   196 178593 575241 28 19 53  0  0
 7  0      0 29390688 222876 31014764    0    0     0     0 139243 424983 33 15 52  0  0
 8  0      0 29390688 222876 31014768    0    0     0     0 83255 218032 38 11 51  0  0
 7  0      0 29390688 222884 31014764    0    0     0    36 144409 401716 35 13 52  0  0
 7  0      0 29390688 222884 31014856    0    0     0   208 192561 613116 28 19 53  0  0
 7  0      0 29390688 222892 31014848    0    0     0    48 193677 666922 28 18 54  0  0
 8  0      0 29390688 222892 31014860    0    0     0   116 105848 302038 37 12 51  0  0
 8  0      0 29390436 222892 31014892    0    0     0     0 140156 419687 34 14 52  0  0
 8  0      0 29390436 222904 31014888    0    0     0    44 167034 562810 30 17 53  0  0
 7  0      0 29390436 222904 31014944    0    0     0     0 165070 654045 29 17 54  0  0
 8  0      0 29390436 222912 31014940    0    0     0    16 170240 511309 31 16 53  0  0
 8  0      0 29390436 222912 31014952    0    0     0   148 145321 438390 32 15 53  0  0
 7  0      0 29390436 222912 31014964    0    0     0     0 169105 513134 31 16 53  0  0
 8  0      0 29390436 222920 31014960    0    0     0    36 184291 596513 28 19 53  0  0
 7  0      0 29390436 222920 31014968    0    0     0     4 166602 541046 30 17 53  0  0
 7  0      0 29390436 222920 31014980    0    0     0     0 141636 420854 33 15 52  0  0
 7  0      0 29390436 222928 31014972    0    0     0    24 167391 476267 31 17 53  0  0
 7  0      0 29386088 222928 31014992    0    0     0    48 132829 370744 34 14 52  0  0
 8  0      0 29386088 222936 31014984    0    0     0    36 128771 390592 34 13 52  0  0
 8  0      0 29386088 222936 31015044    0    0     0     0 123767 488383 34 13 53  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0      0 29386088 222936 31015044    0    0     0     0 191634 659490 26 20 54  0  0
 8  0      0 29386088 222944 31015060    0    0     0    12 125806 371387 35 13 52  0  0
 7  0      0 29385836 222944 31015072    0    0     0    84 154622 459134 33 15 53  0  0
 8  0      0 29385836 222952 31015080    0    0     0    36 129032 372380 33 14 53  0  0
 8  0      0 29385588 222952 31015148    0    0     0    40 24521 58812 44  6 50  0  0
 8  0      0 29385588 222952 31015152    0    0     0     0 66748 180524 40 10 51  0  0
 8  0      0 29385588 222960 31015148    0    0     0    36 55113 145601 41  8 51  0  0
 8  0      0 29385588 222960 31015164    0    0     0     0 69470 187651 40  9 51  0  0
 7  0      0 29385588 222972 31015160    0    0     0   152 52079 163372 41  8 51  0  0
 8  0      0 29385588 222972 31015224    0    0     0     0 35885 173173 42  6 51  0  0
 8  0      0 29385588 222972 31015224    0    0     0     0 37784 87335 42  7 50  0  0
 8  0      0 29385588 222980 31015224    0    0     0   116 46115 120168 41  8 51  0  0
 8  0      0 29385588 222980 31015240    0    0     0     0 89545 238967 38 11 51  0  0
 8  0      0 29385588 222988 31015232    0    0     0   120 14865 30611 44  5 50  0  0
 8  0      0 29385588 222988 31015252    0    0     0    40 121316 314513 37 12 52  0  0
 8  0      0 29385588 222988 31015252    0    0     0     0 41913 109859 42  7 51  0  0
 5  0      0 29385588 222996 31015248    0    0     0    20 13994 29670 40  5 55  0  0
 5  0      0 29385588 222996 31015280    0    0     0     0 7910 14982 31  2 67  0  0
 6  0      0 29385588 223004 31015276    0    0     0    16 13908 53153 27  4 69  0  0
 5  0      0 29385588 223004 31015308    0    0     0    56 39960 215150 27  6 67  0  0
 5  0      0 29385588 223004 31015344    0    0     0     0 8678 16941 28  3 69  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 29385588 223004 31015344    0    0     0     0 7298 12972 30  2 69  0  0
 5  0      0 29385588 223012 31015344    0    0     0    16 7926 15416 29  3 69  0  0
 6  0      0 29385588 223020 31015348    0    0     0    36 4964 6289 30  1 69  0  0
 5  0      0 29385588 223020 31015356    0    0     0   136 7226 12850 30  2 68  0  0
 5  0      0 29385588 223020 31015432    0    0     0     0 6604 12071 30  2 69  0  0
 5  0      0 29385588 223020 31015432    0    0     0     0 7254 13435 29  2 69  0  0
 5  0      0 29385588 223028 31015440    0    0     0    16 6323 11285 29  2 69  0  0
 7  0      0 29385588 223040 31015428    0    0     0    48 46309 133927 29  8 63  0  0
 6  0      0 29385336 223040 31015496    0    0     0    64 84224 358276 29 10 61  0  0
 5  0      0 29385336 223040 31015496    0    0     0     0 9860 21315 32  4 64  0  0
 5  0      0 29385336 223040 31015500    0    0     0     0 6206 10383 28  3 69  0  0
 4  0      0 29385336 223048 31015528    0    0     0    88 4605 5200 29  1 70  0  0
 4  0      0 29385336 223056 31015524    0    0     0    36 5483 10482 23  2 75  0  0
 4  0      0 29385336 223056 31015544    0    0     0    60 4759 9361 24  1 75  0  0
 4  0      0 29385336 223056 31015548    0    0     0     0 4338 5711 25  0 75  0  0
 5  0      0 29385336 223056 31015552    0    0     0     0 4596 6403 26  1 73  0  0
 4  0      0 29385336 223064 31015552    0    0     0    40 8069 17034 27  3 70  0  0
 4  0      0 29385336 223072 31015556    0    0     0    36 4434 9930 21  1 79  0  0
 4  0      0 29385336 223072 31015608    0    0     0     0 6920 15726 27  2 72  0  0
 3  0      0 29385336 223072 31015620    0    0     0    88 3677 3962 19  0 81  0  0
 3  0      0 29385336 223072 31015628    0    0     0     0 3856 4176 19  0 81  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 29385336 223072 31015628    0    0     0     0 3901 5729 19  0 81  0  0
 4  0      0 29385336 223088 31015624    0    0     0   144 4060 6069 21  0 79  0  0
 3  0      0 29385336 223088 31015644    0    0     0     0 3882 5237 24  1 76  0  0
 2  0      0 29385336 223088 31015716    0    0     0   116 3682 6034 13  0 87  0  0
 3  0      0 29385336 223088 31015320    0    0     0   264 3917 6021 15  0 85  0  0
 1  0      0 29385336 223088 31015508    0    0     0     8 3964 6306 17  0 83  0  0
 2  0      0 29385336 223108 31015500    0    0     0    80 3708 4984  7  0 93  0  0
 1  0      0 29385336 223108 31015560    0    0     0    40 3847 5821  8  0 92  0  0
 1  0      0 29385336 223108 31015564    0    0     0     0 3823 4838  6  0 94  0  0
 1  0      0 29385336 223108 31015568    0    0     0    72 3693 4490  6  0 93  0  0
 1  0      0 29385084 223108 31015580    0    0     0     0 3642 4398  6  0 94  0  0
 1  0      0 29385084 223116 31015572    0    0     0    36 3734 4389  6  0 94  0  0
 2  0      0 29385084 223124 31015572    0    0     0    12 3948 5004  8  0 92  0  0
 4  0      0 29385084 223124 31015592    0    0     0     0 3999 4846 18  0 82  0  0
 5  0      0 29385084 223124 31015592    0    0     0    44 4114 4615 27  0 73  0  0
 6  0      0 29385084 223124 31015600    0    0     0     4 4595 4756 31  1 69  0  0
 7  0      0 29385084 223132 31015596    0    0     0    32 5153 11056 40  0 60  0  0
 8  0      0 29385084 223140 31015644    0    0     0    12 7146 19948 46  1 53  0  0
 8  0      0 29385084 223140 31015652    0    0     0     0 28699 99151 45  4 50  0  0
